datetime,S&P 500,Nasdaq,US 10Y,VIX,BTCUSD,DVOL
2023-06-08 19:00:00+00:00,4266.69,14358.6804,,,,
2023-06-08 19:30:00+00:00,4276.15,14394.8628,,,,
2023-06-08 20:00:00+00:00,4281.99,14436.3461,,,,
2023-06-08 20:30:00+00:00,4284.9,14470.4296,,,,
2023-06-08 21:00:00+00:00,4282.86,14477.2934,,,,
2023-06-08 21:30:00+00:00,4293.22,14502.5156,,,,
2023-06-08 22:00:00+00:00,4288.72,14463.8597,,,,
2023-06-08 22:30:00+00:00,4286.25,14443.5448,,,,
2023-06-08 23:00:00+00:00,4283.99,14426.5865,,,,
2023-06-08 23:30:00+00:00,4288.94,14448.8812,,,,
2023-06-09 00:00:00+00:00,4291.82,14464.4157,,,,
2023-06-09 00:30:00+00:00,4292.19,14470.5701,,,,
2023-06-09 01:00:00+00:00,4294.16,14483.4395,,,,
2023-06-09 01:30:00+00:00,4293.92,14484.5434,,,,
2023-06-09 19:00:00+00:00,4311.99,14639.5413,,,,
2023-06-09 19:30:00+00:00,4320.62,14656.3657,,,,
2023-06-09 20:00:00+00:00,4313.82,14579.0644,,,,
2023-06-09 20:30:00+00:00,4301.19,14540.8792,,,,
2023-06-09 21:00:00+00:00,4297.18,14521.4133,,,,
2023-06-09 21:30:00+00:00,4295.21,14507.8076,,,,
2023-06-09 22:00:00+00:00,4300.72,14540.7074,,,,
2023-06-09 22:30:00+00:00,4303.95,14569.456,,,,
2023-06-09 23:00:00+00:00,4307.98,14593.497,,,,
2023-06-09 23:30:00+00:00,4306.41,14580.4017,,,,
2023-06-10 00:00:00+00:00,4304.97,14569.0102,,,,
2023-06-10 00:30:00+00:00,4303.5,14550.588,,,,
2023-06-10 01:00:00+00:00,4299.07,14530.3731,,,,
2023-06-10 01:30:00+00:00,4298.87,14528.3605,,,,
2023-06-12 19:00:00+00:00,4311.59,14600.0144,,,,
2023-06-12 19:30:00+00:00,4309.45,14612.0311,,,,
2023-06-12 20:00:00+00:00,4307.35,14604.5065,,,,
2023-06-12 20:30:00+00:00,4308.99,14621.057,,,,
2023-06-12 21:00:00+00:00,4313.78,14655.6405,,,,
2023-06-12 21:30:00+00:00,4314.24,14650.0145,,,,
2023-06-12 22:00:00+00:00,4317.45,14659.4363,,,,
2023-06-12 22:30:00+00:00,4315.72,14660.2605,,,,
2023-06-12 23:00:00+00:00,4320.63,14697.5163,,,,
2023-06-12 23:30:00+00:00,4319.22,14692.9588,,,,
2023-06-13 00:00:00+00:00,4327.55,14734.486,,,,
2023-06-13 00:30:00+00:00,4335.02,14757.1813,,,,
2023-06-13 01:00:00+00:00,4339.58,14787.3397,,,,
2023-06-13 01:30:00+00:00,4338.92,14784.3008,,,,
2023-06-13 19:00:00+00:00,4358.8,14827.21,,,,
2023-06-13 19:30:00+00:00,4359.01,14799.5159,,,,
2023-06-13 20:00:00+00:00,4362.61,14853.2486,,,,
2023-06-13 20:30:00+00:00,4369.35,14895.2951,,,,
2023-06-13 21:00:00+00:00,4362.85,14861.0799,,,,
2023-06-13 21:30:00+00:00,4368.59,14873.8382,,,,
2023-06-13 22:00:00+00:00,4372.24,14904.5157,,,,
2023-06-13 22:30:00+00:00,4372.49,14893.3478,,,,
2023-06-13 23:00:00+00:00,4370.65,14893.4663,,,,
2023-06-13 23:30:00+00:00,4361.06,14832.983,,,,
2023-06-14 00:00:00+00:00,4363.06,14871.5247,,,,
2023-06-14 00:30:00+00:00,4365.75,14875.6544,,,,
2023-06-14 01:00:00+00:00,4369.77,14901.9114,,,,
2023-06-14 01:30:00+00:00,4369.02,14900.8526,,,,
2023-06-14 19:00:00+00:00,4376.3,14923.9773,,,,
2023-06-14 19:30:00+00:00,4378.24,14951.3344,,,,
2023-06-14 20:00:00+00:00,4380.31,14955.5629,,,,
2023-06-14 20:30:00+00:00,4387.95,15001.0985,,,,
2023-06-14 21:00:00+00:00,4383.75,14976.4864,,,,
2023-06-14 21:30:00+00:00,4383.24,14982.5729,,,,
2023-06-14 22:00:00+00:00,4382.3,14982.0599,,,,
2023-06-14 22:30:00+00:00,4374.37,14941.7668,,,,
2023-06-14 23:00:00+00:00,4373.92,14940.7313,,,,
2023-06-14 23:30:00+00:00,4346.25,14846.5334,,,,
2023-06-15 00:00:00+00:00,4364.57,14937.6235,,,,
2023-06-15 00:30:00+00:00,4367.91,14950.9733,,,,
2023-06-15 01:00:00+00:00,4372.49,15006.0832,,,,
2023-06-15 01:30:00+00:00,4372.58,15005.6924,,,,
2023-06-15 19:00:00+00:00,4388.09,15015.299,,,,
2023-06-15 19:30:00+00:00,4395.11,15076.6603,,,,
2023-06-15 20:00:00+00:00,4394.69,15067.9359,,,,
2023-06-15 20:30:00+00:00,4407.97,15105.6231,,,,
2023-06-15 21:00:00+00:00,4408.27,15118.4976,,,,
2023-06-15 21:30:00+00:00,4409.61,15111.9045,,,,
2023-06-15 22:00:00+00:00,4409.23,15108.9019,,,,
2023-06-15 22:30:00+00:00,4409.34,15115.0816,,,,
2023-06-15 23:00:00+00:00,4418.1,15160.9747,,,,
2023-06-15 23:30:00+00:00,4419.19,15164.1168,,,,
2023-06-16 00:00:00+00:00,4436.8,15235.6164,,,,
2023-06-16 00:30:00+00:00,4432.13,15219.1868,,,,
2023-06-16 01:00:00+00:00,4425.94,15186.4047,,,,
2023-06-16 01:30:00+00:00,4425.85,15185.4766,,,,
2023-06-16 19:00:00+00:00,4429.6,15176.8567,,,,
2023-06-16 19:30:00+00:00,4441.21,15226.1029,,,,
2023-06-16 20:00:00+00:00,4432.74,15191.8,,,,
2023-06-16 20:30:00+00:00,4424.77,15160.0942,,,,
2023-06-16 21:00:00+00:00,4429.25,15188.4127,,,,
2023-06-16 21:30:00+00:00,4434.02,15203.1099,,,,
2023-06-16 22:00:00+00:00,4438.51,15217.9299,,,,
2023-06-16 22:30:00+00:00,4431.47,15187.2624,,,,
2023-06-16 23:00:00+00:00,4430.4,15189.1024,,,,
2023-06-16 23:30:00+00:00,4427.46,15169.8188,,,,
2023-06-17 00:00:00+00:00,4417.79,15128.6112,,,,
2023-06-17 00:30:00+00:00,4413.26,15111.2236,,,,
2023-06-17 01:00:00+00:00,4409.05,15084.9994,,,,
2023-06-17 01:30:00+00:00,4409.6,15083.9177,,,,
2023-06-20 19:00:00+00:00,4389.81,15046.4829,,,,
2023-06-20 19:30:00+00:00,4369.61,14956.9763,,,,
2023-06-20 20:00:00+00:00,4374.24,14967.3031,,,,
2023-06-20 20:30:00+00:00,4376.3,14994.4383,,,,
2023-06-20 21:00:00+00:00,4377.75,14985.4615,,,,
2023-06-20 21:30:00+00:00,4388.88,15059.184,,,,
2023-06-20 22:00:00+00:00,4394.96,15076.3724,,,,
2023-06-20 22:30:00+00:00,4397.34,15084.4985,,,,
2023-06-20 23:00:00+00:00,4391.34,15056.1708,,,,
2023-06-20 23:30:00+00:00,4396.78,15085.102,,,,
2023-06-21 00:00:00+00:00,4392.82,15066.1059,,,,
2023-06-21 00:30:00+00:00,4391.58,15069.5228,,,,
2023-06-21 01:00:00+00:00,4389.04,15071.7216,,,,
2023-06-21 01:30:00+00:00,4388.72,15070.1495,,,,
2023-06-21 19:00:00+00:00,4368.03,14945.7672,,,,
2023-06-21 19:30:00+00:00,4369.15,14920.4059,,,,
2023-06-21 20:00:00+00:00,4368.68,14875.326,,,,
2023-06-21 20:30:00+00:00,4369.72,14866.0192,,,,
2023-06-21 21:00:00+00:00,4367.7,14851.6483,,,,
2023-06-21 21:30:00+00:00,4375.19,14891.539,,,,
2023-06-21 22:00:00+00:00,4369.99,14883.2226,,,,
2023-06-21 22:30:00+00:00,4367.72,14872.8052,,,,
2023-06-21 23:00:00+00:00,4375.02,14912.1536,,,,
2023-06-21 23:30:00+00:00,4383.41,14954.5537,,,,
2023-06-22 00:00:00+00:00,4381.97,14951.9792,,,,
2023-06-22 00:30:00+00:00,4374.11,14919.2764,,,,
2023-06-22 01:00:00+00:00,4365.46,14865.7716,,,,
2023-06-22 01:30:00+00:00,4365.68,14867.4506,,,,
2023-06-22 19:00:00+00:00,4363.32,14911.0357,,,,
2023-06-22 19:30:00+00:00,4372.43,14964.8021,,,,
2023-06-22 20:00:00+00:00,4361.4,14911.1575,,,,
2023-06-22 20:30:00+00:00,4364.52,14938.8838,,,,
2023-06-22 21:00:00+00:00,4371.88,14987.2252,,,,
2023-06-22 21:30:00+00:00,4368.52,14952.821,,,,
2023-06-22 22:00:00+00:00,4368.67,14955.1921,,,,
2023-06-22 22:30:00+00:00,4366.18,14946.4014,,,,
2023-06-22 23:00:00+00:00,4372.56,14980.1507,,,,
2023-06-22 23:30:00+00:00,4375.55,14983.3701,,,,
2023-06-23 00:00:00+00:00,4380.1,15014.8072,,,,
2023-06-23 00:30:00+00:00,4372.21,14987.0556,,,,
2023-06-23 01:00:00+00:00,4381.64,15040.6779,,,,
2023-06-23 01:30:00+00:00,4381.9,15042.3194,,,,
2023-06-23 19:00:00+00:00,4349.7,14855.9743,,,,
2023-06-23 19:30:00+00:00,4352.83,14878.6547,,,,
2023-06-23 20:00:00+00:00,4351.59,14881.2837,,,,
2023-06-23 20:30:00+00:00,4347.35,14850.2581,,,,
2023-06-23 21:00:00+00:00,4354.48,14890.5999,,,,
2023-06-23 21:30:00+00:00,4361.49,14941.0438,,,,
2023-06-23 22:00:00+00:00,4361.37,14949.7898,,,,
2023-06-23 22:30:00+00:00,4364.1,14973.4302,,,,
2023-06-23 23:00:00+00:00,4362.35,14959.6459,,,,
2023-06-23 23:30:00+00:00,4356.2,14936.6431,,,,
2023-06-24 00:00:00+00:00,4346.33,14889.3786,,,,
2023-06-24 00:30:00+00:00,4347.62,14893.5467,,,,
2023-06-24 01:00:00+00:00,4348.03,14889.3795,,,,
2023-06-24 01:30:00+00:00,4348.32,14891.4824,,,,
2023-06-26 19:00:00+00:00,4359.64,14968.8451,,,,
2023-06-26 19:30:00+00:00,4356.39,14957.1379,,,,
2023-06-26 20:00:00+00:00,4350.86,14912.558,,,,
2023-06-26 20:30:00+00:00,4340.92,14832.8235,,,,
2023-06-26 21:00:00+00:00,4348.0,14845.9118,,,,
2023-06-26 21:30:00+00:00,4339.5,14749.3631,,,,
2023-06-26 22:00:00+00:00,4339.97,14747.8463,,,,
2023-06-26 22:30:00+00:00,4342.11,14756.8539,,,,
2023-06-26 23:00:00+00:00,4337.66,14736.5654,,,,
2023-06-26 23:30:00+00:00,4336.86,14744.1479,,,,
2023-06-27 00:00:00+00:00,4342.76,14765.5896,,,,
2023-06-27 00:30:00+00:00,4342.41,14755.6676,,,,
2023-06-27 01:00:00+00:00,4329.57,14691.0869,,,,
2023-06-27 01:30:00+00:00,4328.81,14689.0213,,,,
2023-06-27 19:00:00+00:00,4342.76,14793.4127,,,,
2023-06-27 19:30:00+00:00,4344.17,14767.1146,,,,
2023-06-27 20:00:00+00:00,4349.62,14770.1446,,,,
2023-06-27 20:30:00+00:00,4354.83,14814.6813,,,,
2023-06-27 21:00:00+00:00,4358.38,14842.9778,,,,
2023-06-27 21:30:00+00:00,4362.49,14861.6662,,,,
2023-06-27 22:00:00+00:00,4366.93,14886.3153,,,,
2023-06-27 22:30:00+00:00,4371.56,14905.8096,,,,
2023-06-27 23:00:00+00:00,4378.66,14947.0334,,,,
2023-06-27 23:30:00+00:00,4380.76,14956.1123,,,,
2023-06-28 00:00:00+00:00,4377.77,14937.9974,,,,
2023-06-28 00:30:00+00:00,4383.75,14971.7666,,,,
2023-06-28 01:00:00+00:00,4378.47,14945.4186,,,,
2023-06-28 01:30:00+00:00,4378.4,14945.9071,,,,
2023-06-28 19:00:00+00:00,4367.69,14928.0308,,,,
2023-06-28 19:30:00+00:00,4371.67,14976.7715,,,,
2023-06-28 20:00:00+00:00,4375.18,15013.3992,,,,
2023-06-28 20:30:00+00:00,4376.32,14978.3966,,,,
2023-06-28 21:00:00+00:00,4382.21,15016.8753,,,,
2023-06-28 21:30:00+00:00,4381.32,14981.7389,,,,
2023-06-28 22:00:00+00:00,4367.97,14923.0221,,,,
2023-06-28 22:30:00+00:00,4373.58,14958.9907,,,,
2023-06-28 23:00:00+00:00,4369.71,14939.4379,,,,
2023-06-28 23:30:00+00:00,4374.73,14972.3472,,,,
2023-06-29 00:00:00+00:00,4371.29,14956.9926,,,,
2023-06-29 00:30:00+00:00,4369.72,14940.6196,,,,
2023-06-29 01:00:00+00:00,4376.76,14968.4106,,,,
2023-06-29 01:30:00+00:00,4376.85,14964.5748,,,,
2023-06-29 19:00:00+00:00,4382.68,14940.5888,,,,
2023-06-29 19:30:00+00:00,4382.19,14905.811,,,,
2023-06-29 20:00:00+00:00,4380.32,14916.4633,,,,
2023-06-29 20:30:00+00:00,4391.99,14972.2109,,,,
2023-06-29 21:00:00+00:00,4392.59,14964.0961,,,,
2023-06-29 21:30:00+00:00,4396.57,14957.9551,,,,
2023-06-29 22:00:00+00:00,4392.43,14929.2442,,,,
2023-06-29 22:30:00+00:00,4393.03,14939.3755,,,,
2023-06-29 23:00:00+00:00,4386.66,14904.2618,,,,
2023-06-29 23:30:00+00:00,4387.83,14913.3558,,,,
2023-06-30 00:00:00+00:00,4389.55,14918.2825,,,,
2023-06-30 00:30:00+00:00,4392.49,14919.7461,,,,
2023-06-30 01:00:00+00:00,4395.88,14941.011,,,,
2023-06-30 01:30:00+00:00,4396.45,14939.9515,,,,
2023-06-30 19:00:00+00:00,4438.95,15155.4219,,,,
2023-06-30 19:30:00+00:00,4445.96,15193.6965,,,,
2023-06-30 20:00:00+00:00,4442.0,15173.3712,,,,
2023-06-30 20:30:00+00:00,4442.63,15169.9465,,,,
2023-06-30 21:00:00+00:00,4440.04,15151.7137,,,,
2023-06-30 21:30:00+00:00,4446.09,15168.166,,,,
2023-06-30 22:00:00+00:00,4450.84,15195.6651,,,,
2023-06-30 22:30:00+00:00,4450.94,15185.0214,,,,
2023-06-30 23:00:00+00:00,4453.53,15195.023,,,,
2023-06-30 23:30:00+00:00,4456.3,15201.1636,,,,
2023-07-01 00:00:00+00:00,4454.48,15186.9182,,,,
2023-07-01 00:30:00+00:00,4456.04,15197.2661,,,,
2023-07-01 01:00:00+00:00,4450.51,15175.6253,,,,
2023-07-01 01:30:00+00:00,4450.37,15179.2084,,,,
2023-07-03 19:00:00+00:00,4450.07,15214.3381,,,,
2023-07-03 19:30:00+00:00,4450.89,15199.8151,,,,
2023-07-03 20:00:00+00:00,4448.07,15160.248,,,,
2023-07-03 20:30:00+00:00,4451.53,15166.8695,,,,
2023-07-03 21:00:00+00:00,4452.13,15165.5954,,,,
2023-07-03 21:30:00+00:00,4454.66,15184.1362,,,,
2023-07-03 22:00:00+00:00,4455.05,15209.1926,,,,
2023-07-03 22:30:00+00:00,4455.58,15208.6933,,,,
2023-07-05 19:00:00+00:00,4447.84,15219.5225,,,,
2023-07-05 19:30:00+00:00,4449.92,15254.7723,,,,
2023-07-05 20:00:00+00:00,4453.22,15256.0741,,,,
2023-07-05 20:30:00+00:00,4450.96,15207.2418,,,,
2023-07-05 21:00:00+00:00,4448.05,15197.4769,,,,
2023-07-05 21:30:00+00:00,4447.68,15215.2864,,,,
2023-07-05 22:00:00+00:00,4446.99,15208.2407,,,,
2023-07-05 22:30:00+00:00,4446.92,15212.3781,,,,
2023-07-05 23:00:00+00:00,4448.08,15215.16,,,,
2023-07-05 23:30:00+00:00,4442.53,15189.2226,,,,
2023-07-06 00:00:00+00:00,4450.31,15220.7281,,,,
2023-07-06 00:30:00+00:00,4452.3,15229.585,,,,
2023-07-06 01:00:00+00:00,4446.64,15204.3167,,,,
2023-07-06 01:30:00+00:00,4446.81,15203.7777,,,,
2023-07-06 19:00:00+00:00,4398.21,15010.4863,,,,
2023-07-06 19:30:00+00:00,4392.18,15020.1922,,,,
2023-07-06 20:00:00+00:00,4386.62,14982.6161,,,,
2023-07-06 20:30:00+00:00,4388.05,14993.3835,,,,
2023-07-06 21:00:00+00:00,4396.07,15016.7443,,,,
2023-07-06 21:30:00+00:00,4402.6,15057.9656,,,,
2023-07-06 22:00:00+00:00,4406.58,15071.4521,,,,
2023-07-06 22:30:00+00:00,4407.42,15066.0849,,,,
2023-07-06 23:00:00+00:00,4411.69,15091.66,,,,
2023-07-06 23:30:00+00:00,4407.6,15072.8896,,,,
2023-07-07 00:00:00+00:00,4415.38,15104.0662,,,,
2023-07-07 00:30:00+00:00,4412.13,15090.8962,,,,
2023-07-07 01:00:00+00:00,4411.06,15089.1234,,,,
2023-07-07 01:30:00+00:00,4411.6,15089.4487,,,,
2023-07-07 19:00:00+00:00,4415.41,15127.6753,,,,
2023-07-07 19:30:00+00:00,4409.76,15080.0076,,,,
2023-07-07 20:00:00+00:00,4412.7,15093.4537,,,,
2023-07-07 20:30:00+00:00,4413.55,15105.7553,,,,
2023-07-07 21:00:00+00:00,4418.07,15134.6067,,,,
2023-07-07 21:30:00+00:00,4424.68,15151.3227,,,,
2023-07-07 22:00:00+00:00,4436.37,15185.7982,,,,
2023-07-07 22:30:00+00:00,4440.27,15208.968,,,,
2023-07-07 23:00:00+00:00,4431.84,15182.6722,,,,
2023-07-07 23:30:00+00:00,4431.86,15180.7447,,,,
2023-07-08 00:00:00+00:00,4426.1,15154.9737,,,,
2023-07-08 00:30:00+00:00,4416.96,15107.1976,,,,
2023-07-08 01:00:00+00:00,4399.09,15035.5599,,,,
2023-07-08 01:30:00+00:00,4398.96,15036.852,,,,
2023-07-10 19:00:00+00:00,4405.19,14972.8529,,,,
2023-07-10 19:30:00+00:00,4406.59,15033.635,,,,
2023-07-10 20:00:00+00:00,4400.03,15006.0293,,,,
2023-07-10 20:30:00+00:00,4401.21,15012.5274,,,,
2023-07-10 21:00:00+00:00,4398.28,14974.1062,,,,
2023-07-10 21:30:00+00:00,4397.69,14965.0641,,,,
2023-07-10 22:00:00+00:00,4402.72,15007.3599,,,,
2023-07-10 22:30:00+00:00,4405.15,15022.2824,,,,
2023-07-10 23:00:00+00:00,4403.63,15009.3565,,,,
2023-07-10 23:30:00+00:00,4407.81,15044.5994,,,,
2023-07-11 00:00:00+00:00,4406.57,15044.5715,,,,
2023-07-11 00:30:00+00:00,4403.97,15027.2889,,,,
2023-07-11 01:00:00+00:00,4409.64,15046.5483,,,,
2023-07-11 01:30:00+00:00,4409.54,15045.6387,,,,
2023-07-11 19:00:00+00:00,4417.46,15025.8576,,,,
2023-07-11 19:30:00+00:00,4416.53,15032.8196,,,,
2023-07-11 20:00:00+00:00,4420.3,15055.1325,,,,
2023-07-11 20:30:00+00:00,4419.93,15041.2089,,,,
2023-07-11 21:00:00+00:00,4428.74,15093.8153,,,,
2023-07-11 21:30:00+00:00,4422.32,15052.2791,,,,
2023-07-11 22:00:00+00:00,4425.21,15075.0321,,,,
2023-07-11 22:30:00+00:00,4422.59,15057.6775,,,,
2023-07-11 23:00:00+00:00,4423.92,15063.7525,,,,
2023-07-11 23:30:00+00:00,4420.71,15037.879,,,,
2023-07-12 00:00:00+00:00,4427.77,15069.7652,,,,
2023-07-12 00:30:00+00:00,4429.31,15077.2843,,,,
2023-07-12 01:00:00+00:00,4439.24,15118.7371,,,,
2023-07-12 01:30:00+00:00,4439.25,15119.0618,,,,
2023-07-12 19:00:00+00:00,4482.99,15321.6221,,,,
2023-07-12 19:30:00+00:00,4485.6,15344.9223,,,,
2023-07-12 20:00:00+00:00,4483.65,15317.9615,,,,
2023-07-12 20:30:00+00:00,4479.95,15307.6905,,,,
2023-07-12 21:00:00+00:00,4465.8,15222.7798,,,,
2023-07-12 21:30:00+00:00,4467.32,15249.9855,,,,
2023-07-12 22:00:00+00:00,4472.27,15273.772,,,,
2023-07-12 22:30:00+00:00,4475.7,15299.4887,,,,
2023-07-12 23:00:00+00:00,4477.07,15313.9666,,,,
2023-07-12 23:30:00+00:00,4480.64,15332.2388,,,,
2023-07-13 00:00:00+00:00,4476.6,15312.391,,,,
2023-07-13 00:30:00+00:00,4470.12,15301.0021,,,,
2023-07-13 01:00:00+00:00,4471.97,15309.7935,,,,
2023-07-13 01:30:00+00:00,4472.15,15307.2259,,,,
2023-07-13 19:00:00+00:00,4498.04,15468.2436,,,,
2023-07-13 19:30:00+00:00,4492.82,15426.5646,,,,
2023-07-13 20:00:00+00:00,4497.23,15471.3028,,,,
2023-07-13 20:30:00+00:00,4494.51,15463.5002,,,,
2023-07-13 21:00:00+00:00,4498.53,15494.3289,,,,
2023-07-13 21:30:00+00:00,4499.45,15508.3341,,,,
2023-07-13 22:00:00+00:00,4500.11,15513.7525,,,,
2023-07-13 22:30:00+00:00,4500.74,15523.388,,,,
2023-07-13 23:00:00+00:00,4500.7,15522.2486,,,,
2023-07-13 23:30:00+00:00,4502.72,15531.5931,,,,
2023-07-14 00:00:00+00:00,4506.73,15545.4297,,,,
2023-07-14 00:30:00+00:00,4511.73,15580.869,,,,
2023-07-14 01:00:00+00:00,4509.88,15572.0368,,,,
2023-07-14 01:30:00+00:00,4510.05,15571.9761,,,,
2023-07-14 19:00:00+00:00,4523.77,15670.6443,,,,
2023-07-14 19:30:00+00:00,4518.95,15684.5978,,,,
2023-07-14 20:00:00+00:00,4515.41,15651.4385,,,,
2023-07-14 20:30:00+00:00,4517.63,15671.0945,,,,
2023-07-14 21:00:00+00:00,4518.98,15680.2966,,,,
2023-07-14 21:30:00+00:00,4511.71,15639.8712,,,,
2023-07-14 22:00:00+00:00,4512.11,15629.3718,,,,
2023-07-14 22:30:00+00:00,4511.24,15617.8026,,,,
2023-07-14 23:00:00+00:00,4512.16,15606.5915,,,,
2023-07-14 23:30:00+00:00,4509.36,15582.2194,,,,
2023-07-15 00:00:00+00:00,4506.28,15561.1405,,,,
2023-07-15 00:30:00+00:00,4504.28,15539.1961,,,,
2023-07-15 01:00:00+00:00,4506.03,15567.9971,,,,
2023-07-15 01:30:00+00:00,4505.41,15565.5972,,,,
2023-07-17 19:00:00+00:00,4509.89,15605.8942,,,,
2023-07-17 19:30:00+00:00,4511.99,15619.8343,,,,
2023-07-17 20:00:00+00:00,4513.11,15621.902,,,,
2023-07-17 20:30:00+00:00,4517.3,15646.5025,,,,
2023-07-17 21:00:00+00:00,4520.7,15671.9823,,,,
2023-07-17 21:30:00+00:00,4516.3,15639.9483,,,,
2023-07-17 22:00:00+00:00,4519.81,15662.1864,,,,
2023-07-17 22:30:00+00:00,4518.21,15655.3866,,,,
2023-07-17 23:00:00+00:00,4521.68,15685.2441,,,,
2023-07-17 23:30:00+00:00,4523.86,15696.4038,,,,
2023-07-18 00:00:00+00:00,4522.92,15691.7788,,,,
2023-07-18 00:30:00+00:00,4529.4,15733.9391,,,,
2023-07-18 01:00:00+00:00,4522.23,15711.6863,,,,
2023-07-18 01:30:00+00:00,4522.78,15713.2771,,,,
2023-07-18 19:00:00+00:00,4529.52,15650.9759,,,,
2023-07-18 19:30:00+00:00,4530.0,15638.2081,,,,
2023-07-18 20:00:00+00:00,4536.01,15659.6451,,,,
2023-07-18 20:30:00+00:00,4537.1,15653.794,,,,
2023-07-18 21:00:00+00:00,4545.98,15749.86,,,,
2023-07-18 21:30:00+00:00,4543.77,15776.7093,,,,
2023-07-18 22:00:00+00:00,4542.66,15776.2426,,,,
2023-07-18 22:30:00+00:00,4545.91,15805.3366,,,,
2023-07-18 23:00:00+00:00,4548.84,15821.3323,,,,
2023-07-18 23:30:00+00:00,4556.8,15864.8487,,,,
2023-07-19 00:00:00+00:00,4555.69,15872.4937,,,,
2023-07-19 00:30:00+00:00,4558.98,15877.091,,,,
2023-07-19 01:00:00+00:00,4555.16,15843.6664,,,,
2023-07-19 01:30:00+00:00,4554.97,15841.3514,,,,
2023-07-19 19:00:00+00:00,4574.75,15872.227,,,,
2023-07-19 19:30:00+00:00,4572.49,15859.0388,,,,
2023-07-19 20:00:00+00:00,4567.01,15872.7389,,,,
2023-07-19 20:30:00+00:00,4571.53,15902.3444,,,,
2023-07-19 21:00:00+00:00,4574.04,15895.2793,,,,
2023-07-19 21:30:00+00:00,4567.84,15849.9572,,,,
2023-07-19 22:00:00+00:00,4567.5,15843.4707,,,,
2023-07-19 22:30:00+00:00,4565.25,15813.2547,,,,
2023-07-19 23:00:00+00:00,4564.46,15815.9053,,,,
2023-07-19 23:30:00+00:00,4560.62,15793.5923,,,,
2023-07-20 00:00:00+00:00,4567.85,15823.5502,,,,
2023-07-20 00:30:00+00:00,4572.08,15852.8305,,,,
2023-07-20 01:00:00+00:00,4566.46,15825.3782,,,,
2023-07-20 01:30:00+00:00,4565.71,15826.3523,,,,
2023-07-20 19:00:00+00:00,4561.53,15737.1928,,,,
2023-07-20 19:30:00+00:00,4547.57,15631.9788,,,,
2023-07-20 20:00:00+00:00,4549.79,15606.1671,,,,
2023-07-20 20:30:00+00:00,4550.52,15623.3602,,,,
2023-07-20 21:00:00+00:00,4553.5,15625.2526,,,,
2023-07-20 21:30:00+00:00,4551.64,15593.9061,,,,
2023-07-20 22:00:00+00:00,4547.82,15573.8565,,,,
2023-07-20 22:30:00+00:00,4550.09,15586.5615,,,,
2023-07-20 23:00:00+00:00,4547.28,15570.4729,,,,
2023-07-20 23:30:00+00:00,4534.28,15495.8844,,,,
2023-07-21 00:00:00+00:00,4537.97,15487.8429,,,,
2023-07-21 00:30:00+00:00,4528.3,15434.913,,,,
2023-07-21 01:00:00+00:00,4535.29,15466.8349,,,,
2023-07-21 01:30:00+00:00,4534.86,15466.0883,,,,
2023-07-21 19:00:00+00:00,4541.95,15505.045,,,,
2023-07-21 19:30:00+00:00,4537.0,15435.6328,,,,
2023-07-21 20:00:00+00:00,4544.58,15466.1275,,,,
2023-07-21 20:30:00+00:00,4551.51,15516.4361,,,,
2023-07-21 21:00:00+00:00,4550.35,15489.8527,,,,
2023-07-21 21:30:00+00:00,4544.59,15458.9248,,,,
2023-07-21 22:00:00+00:00,4543.46,15462.2968,,,,
2023-07-21 22:30:00+00:00,4551.18,15509.2068,,,,
2023-07-21 23:00:00+00:00,4554.29,15531.2281,,,,
2023-07-21 23:30:00+00:00,4546.85,15481.1564,,,,
2023-07-22 00:00:00+00:00,4545.55,15461.6334,,,,
2023-07-22 00:30:00+00:00,4539.85,15434.022,,,,
2023-07-22 01:00:00+00:00,4536.67,15425.6179,,,,
2023-07-22 01:30:00+00:00,4536.35,15425.674,,,,
2023-07-24 19:00:00+00:00,4545.4,15392.0564,,,,
2023-07-24 19:30:00+00:00,4554.62,15466.8771,,,,
2023-07-24 20:00:00+00:00,4555.84,15451.1314,,,,
2023-07-24 20:30:00+00:00,4556.29,15444.6587,,,,
2023-07-24 21:00:00+00:00,4558.09,15447.1161,,,,
2023-07-24 21:30:00+00:00,4558.25,15443.3962,,,,
2023-07-24 22:00:00+00:00,4556.24,15437.6486,,,,
2023-07-24 22:30:00+00:00,4557.8,15442.6462,,,,
2023-07-24 23:00:00+00:00,4560.94,15469.0922,,,,
2023-07-24 23:30:00+00:00,4559.42,15465.9513,,,,
2023-07-25 00:00:00+00:00,4556.27,15452.3654,,,,
2023-07-25 00:30:00+00:00,4547.77,15416.0352,,,,
2023-07-25 01:00:00+00:00,4554.8,15450.638,,,,
2023-07-25 01:30:00+00:00,4554.65,15448.0205,,,,
2023-07-25 19:00:00+00:00,4562.02,15550.9016,,,,
2023-07-25 19:30:00+00:00,4561.33,15521.5567,,,,
2023-07-25 20:00:00+00:00,4559.43,15503.7182,,,,
2023-07-25 20:30:00+00:00,4563.1,15537.9994,,,,
2023-07-25 21:00:00+00:00,4567.33,15558.2104,,,,
2023-07-25 21:30:00+00:00,4567.42,15556.3536,,,,
2023-07-25 22:00:00+00:00,4572.46,15584.7586,,,,
2023-07-25 22:30:00+00:00,4573.35,15593.2504,,,,
2023-07-25 23:00:00+00:00,4571.79,15579.1316,,,,
